Team,Date,Day of Week,Opponent,Home/Away,Wins,Losses,Total Games Played,Average Age of Team,Average Height (cm),Team Points,Opponent Points,Total Points
Mavericks,"Thu, Oct 27",Thu,Brooklyn,Away,2,2,4,27.89,201.8,129,125,254
Mavericks,"Sat, Oct 29",Sat,Oklahoma City,Home,2,3,5,27.89,201.8,117,111,228
Mavericks,"Sun, Oct 30",Sun,Orlando,Home,3,3,6,27.89,201.8,114,105,219
Mavericks,"Wed, Nov 2",Wed,Utah,Home,4,3,7,27.89,201.8,103,100,203
Mavericks,"Fri, Nov 4",Fri,Toronto,Home,5,3,8,27.89,201.8,111,110,221
Mavericks,"Mon, Nov 7",Mon,Brooklyn,Home,6,3,9,27.89,201.8,96,94,190
Mavericks,"Wed, Nov 9",Wed,Orlando,Away,6,4,10,27.89,201.8,94,87,181
Mavericks,"Thu, Nov 10",Thu,Washington,Away,6,5,11,27.89,201.8,113,105,218
Mavericks,"Sat, Nov 12",Sat,Portland,Home,7,5,12,27.89,201.8,117,112,229
Mavericks,"Tue, Nov 15",Tue,A,Home,8,5,13,27.89,201.8,103,101,204
Mavericks,"Wed, Nov 16",Wed,Houston,Home,8,6,14,27.89,201.8,101,92,193
Mavericks,"Fri, Nov 18",Fri,Denver,Home,9,6,15,27.89,201.8,127,99,226
Mavericks,"Sun, Nov 20",Sun,Denver,Home,9,7,16,27.89,201.8,98,97,195
Mavericks,"Wed, Nov 23",Wed,Boston,Away,9,8,17,27.89,201.8,125,112,237
Mavericks,"Sat, Nov 26",Sat,Toronto,Away,9,9,18,27.89,201.8,105,100,205
Mavericks,"Sun, Nov 27",Sun,Milwaukee,Away,9,10,19,27.89,201.8,124,115,239
Mavericks,"Tue, Nov 29",Tue,Golden State,Home,10,10,20,27.89,201.8,116,113,229
Mavericks,"Thu, Dec 1",Thu,Detroit,Away,10,11,21,27.89,201.8,131,125,256
Mavericks,"Sat, Dec 3",Sat,New York,Away,11,11,22,27.89,201.8,121,100,221
Mavericks,"Mon, Dec 5",Mon,Phoenix,Home,12,11,23,27.89,201.8,130,111,241
Mavericks,"Tue, Dec 6",Tue,Denver,Away,13,11,24,27.89,201.8,116,115,231
Mavericks,"Fri, Dec 9",Fri,Milwaukee,Home,13,12,25,27.89,201.8,106,105,211
Mavericks,"Sat, Dec 10",Sat,Chicago,Away,13,13,26,27.89,201.8,144,115,259
Mavericks,"Mon, Dec 12",Mon,Oklahoma City,Home,14,13,27,27.89,201.8,121,114,235
Mavericks,"Wed, Dec 14",Wed,Cleveland,Home,14,14,28,27.89,201.8,105,90,195
Mavericks,"Fri, Dec 16",Fri,Portland,Home,15,14,29,27.89,201.8,130,110,240
Mavericks,"Sat, Dec 17",Sat,Cleveland,Away,15,15,30,27.89,201.8,100,99,199
Mavericks,"Mon, Dec 19",Mon,Minnesota,Away,15,16,31,27.89,201.8,116,106,222
Mavericks,"Wed, Dec 21",Wed,Minnesota,Away,16,16,32,27.89,201.8,104,99,203
Mavericks,"Fri, Dec 23",Fri,Houston,Away,17,16,33,27.89,201.8,112,106,218
Mavericks,"Sun, Dec 25",Sun,Los Angeles,Home,18,16,34,27.89,201.8,124,115,239
Mavericks,"Tue, Dec 27",Tue,New York,Home,19,16,35,27.89,201.8,126,121,247
Mavericks,"Thu, Dec 29",Thu,Houston,Home,20,16,36,27.89,201.8,129,114,243
Mavericks,"Sat, Dec 31",Sat,San Antonio,Away,21,16,37,27.89,201.8,126,125,251
Mavericks,"Mon, Jan 2",Mon,Houston,Away,22,16,38,27.89,201.8,111,106,217
Mavericks,"Thu, Jan 5",Thu,Boston,Home,22,17,39,27.89,201.8,124,95,219
Mavericks,"Sat, Jan 7",Sat,New Orleans,Home,23,17,40,27.89,201.8,127,117,244
Mavericks,"Sun, Jan 8",Sun,Oklahoma City,Away,23,18,41,27.89,201.8,120,109,229
Mavericks,"Tue, Jan 10",Tue,A,Away,23,19,42,27.89,201.8,113,101,214
Nuggets,"Wed, Oct 19",Wed,Utah,Away,0,1,1,26.59,200.5,123,102,225
Nuggets,"Fri, Oct 21",Fri,Golden State,Away,1,1,2,26.59,200.5,128,123,251
Nuggets,"Sat, Oct 22",Sat,Oklahoma City,Home,2,1,3,26.59,200.5,122,117,239
Nuggets,"Mon, Oct 24",Mon,Portland,Away,2,2,4,26.59,200.5,135,110,245
Nuggets,"Wed, Oct 26",Wed,Los Angeles,Home,3,2,5,26.59,200.5,110,99,209
Nuggets,"Fri, Oct 28",Fri,Utah,Home,4,2,6,26.59,200.5,117,101,218
Nuggets,"Sun, Oct 30",Sun,Los Angeles,Away,4,3,7,26.59,200.5,121,110,231
Nuggets,"Thu, Nov 3",Thu,Oklahoma City,Away,5,3,8,26.59,200.5,122,110,232
Nuggets,"Sat, Nov 5",Sat,San Antonio,Home,6,3,9,26.59,200.5,126,101,227
Nuggets,"Mon, Nov 7",Mon,San Antonio,Away,7,3,10,26.59,200.5,115,109,224
Nuggets,"Wed, Nov 9",Wed,Indiana,Away,8,3,11,26.59,200.5,122,119,241
Nuggets,"Fri, Nov 11",Fri,Boston,Away,8,4,12,26.59,200.5,131,112,243
Nuggets,"Sun, Nov 13",Sun,Chicago,Away,9,4,13,26.59,200.5,126,103,229
Nuggets,"Wed, Nov 16",Wed,New York,Home,9,5,14,26.59,200.5,106,103,209
Nuggets,"Fri, Nov 18",Fri,Dallas,Away,9,6,15,26.59,200.5,127,99,226
Nuggets,"Sun, Nov 20",Sun,Dallas,Away,10,6,16,26.59,200.5,98,97,195
Nuggets,"Tue, Nov 22",Tue,Detroit,Home,10,7,17,26.59,200.5,110,108,218
Nuggets,"Wed, Nov 23",Wed,Oklahoma City,Away,11,7,18,26.59,200.5,131,126,257
Nuggets,"Fri, Nov 25",Fri,A,Away,12,7,19,26.59,200.5,114,104,218
Nuggets,"Mon, Nov 28",Mon,Houston,Home,13,7,20,26.59,200.5,129,113,242
Nuggets,"Wed, Nov 30",Wed,Houston,Home,14,7,21,26.59,200.5,120,100,220
Nuggets,"Fri, Dec 2",Fri,Atlanta,Away,14,8,22,26.59,200.5,117,109,226
Nuggets,"Sun, Dec 4",Sun,New Orleans,Away,14,9,23,26.59,200.5,121,106,227
Nuggets,"Tue, Dec 6",Tue,Dallas,Home,14,10,24,26.59,200.5,116,115,231
Nuggets,"Thu, Dec 8",Thu,Portland,Away,15,10,25,26.59,200.5,121,120,241
Nuggets,"Sat, Dec 10",Sat,Utah,Home,16,10,26,26.59,200.5,115,110,225
Nuggets,"Wed, Dec 14",Wed,Washington,Home,17,10,27,26.59,200.5,141,128,269
Nuggets,"Fri, Dec 16",Fri,Los Angeles,Away,17,11,28,26.59,200.5,126,108,234
Nuggets,"Sun, Dec 18",Sun,Charlotte,Home,18,11,29,26.59,200.5,119,115,234
Nuggets,"Tue, Dec 20",Tue,Memphis,Home,19,11,30,26.59,200.5,105,91,196
Nuggets,"Fri, Dec 23",Fri,Portland,Home,20,11,31,26.59,200.5,120,107,227
Nuggets,"Sun, Dec 25",Sun,Phoenix,Home,21,11,32,26.59,200.5,128,125,253
Nuggets,"Tue, Dec 27",Tue,Sacramento,Away,22,11,33,26.59,200.5,113,106,219
Nuggets,"Wed, Dec 28",Wed,Sacramento,Away,22,12,34,26.59,200.5,127,126,253
Nuggets,"Fri, Dec 30",Fri,Miami,Home,23,12,35,26.59,200.5,124,119,243
Nuggets,"Sun, Jan 1",Sun,Boston,Home,24,12,36,26.59,200.5,123,111,234
Nuggets,"Mon, Jan 2",Mon,Minnesota,Away,24,13,37,26.59,200.5,124,111,235
Nuggets,"Thu, Jan 5",Thu,A,Home,25,13,38,26.59,200.5,122,91,213
Nuggets,"Fri, Jan 6",Fri,Cleveland,Home,26,13,39,26.59,200.5,121,108,229
Nuggets,"Mon, Jan 9",Mon,Los Angeles,Home,27,13,40,26.59,200.5,122,109,231
Nuggets,"Wed, Jan 11",Wed,Phoenix,Home,28,13,41,26.59,200.5,126,97,223
Pistons,"Wed, Oct 19",Wed,Orlando,Home,1,0,1,25.08,200,113,109,222
Pistons,"Fri, Oct 21",Fri,New York,Away,1,1,2,25.08,200,130,106,236
Pistons,"Sat, Oct 22",Sat,Indiana,Away,1,2,3,25.08,200,124,115,239
Pistons,"Tue, Oct 25",Tue,Washington,Away,1,3,4,25.08,200,120,99,219
Pistons,"Wed, Oct 26",Wed,Atlanta,Home,1,4,5,25.08,200,118,113,231
Pistons,"Fri, Oct 28",Fri,Atlanta,Home,1,5,6,25.08,200,136,112,248
Pistons,"Sun, Oct 30",Sun,Golden State,Home,2,5,7,25.08,200,128,114,242
Pistons,"Mon, Oct 31",Mon,Milwaukee,Away,2,6,8,25.08,200,110,108,218
Pistons,"Wed, Nov 2",Wed,Milwaukee,Away,2,7,9,25.08,200,116,91,207
Pistons,"Fri, Nov 4",Fri,Cleveland,Home,2,8,10,25.08,200,112,88,200
Pistons,"Mon, Nov 7",Mon,Oklahoma City,Home,3,8,11,25.08,200,112,103,215
Pistons,"Wed, Nov 9",Wed,Boston,Away,3,9,12,25.08,200,128,112,240
Pistons,"Fri, Nov 11",Fri,New York,Away,3,10,13,25.08,200,121,112,233
Pistons,"Sat, Nov 12",Sat,Boston,Home,3,11,14,25.08,200,117,108,225
Pistons,"Mon, Nov 14",Mon,Toronto,Home,3,12,15,25.08,200,115,111,226
Pistons,"Thu, Nov 17",Thu,A,Away,3,13,16,25.08,200,96,91,187
Pistons,"Fri, Nov 18",Fri,Los Angeles,Away,3,14,17,25.08,200,128,121,249
Pistons,"Sun, Nov 20",Sun,Sacramento,Away,3,15,18,25.08,200,137,129,266
Pistons,"Tue, Nov 22",Tue,Denver,Away,4,15,19,25.08,200,110,108,218
Pistons,"Wed, Nov 23",Wed,Utah,Away,5,15,20,25.08,200,125,116,241
Pistons,"Fri, Nov 25",Fri,Phoenix,Away,5,16,21,25.08,200,108,102,210
Pistons,"Sun, Nov 27",Sun,Cleveland,Home,5,17,22,25.08,200,102,94,196
Pistons,"Tue, Nov 29",Tue,New York,Home,5,18,23,25.08,200,140,110,250
Pistons,"Thu, Dec 1",Thu,Dallas,Home,6,18,24,25.08,200,131,125,256
Pistons,"Sun, Dec 4",Sun,Memphis,Home,6,19,25,25.08,200,122,112,234
Pistons,"Tue, Dec 6",Tue,Miami,Away,7,19,26,25.08,200,116,96,212
Pistons,"Wed, Dec 7",Wed,New Orleans,Away,7,20,27,25.08,200,104,98,202
Pistons,"Fri, Dec 9",Fri,Memphis,Away,7,21,28,25.08,200,114,103,217
Pistons,"Sun, Dec 11",Sun,Los Angeles,Home,7,22,29,25.08,200,124,117,241
Pistons,"Wed, Dec 14",Wed,Charlotte,Away,8,22,30,25.08,200,141,134,275
Pistons,"Fri, Dec 16",Fri,Sacramento,Home,8,23,31,25.08,200,122,113,235
Pistons,"Sun, Dec 18",Sun,Brooklyn,Home,8,24,32,25.08,200,124,121,245
Pistons,"Tue, Dec 20",Tue,Utah,Home,8,25,33,25.08,200,126,111,237
Pistons,"Wed, Dec 21",Wed,Philadelphia,Away,8,26,34,25.08,200,113,93,206
Pistons,"Fri, Dec 23",Fri,Atlanta,Away,8,27,35,25.08,200,130,105,235
Pistons,"Mon, Dec 26",Mon,A,Home,8,28,36,25.08,200,142,131,273
Pistons,"Wed, Dec 28",Wed,Orlando,Home,9,28,37,25.08,200,121,101,222
Pistons,"Fri, Dec 30",Fri,Chicago,Away,9,29,38,25.08,200,132,118,250
Pistons,"Sat, Dec 31",Sat,Minnesota,Away,10,29,39,25.08,200,116,104,220
Pistons,"Mon, Jan 2",Mon,Portland,Away,10,30,40,25.08,200,135,106,241
Pistons,"Wed, Jan 4",Wed,Golden State,Away,11,30,41,25.08,200,122,119,241
Pistons,"Fri, Jan 6",Fri,San Antonio,Away,11,31,42,25.08,200,121,109,230
Pistons,"Sun, Jan 8",Sun,Philadelphia,Home,11,32,43,25.08,200,123,111,234
Pistons,"Tue, Jan 10",Tue,Philadelphia,Away,11,33,44,25.08,200,147,116,263
Pistons,"Wed, Jan 11",Wed,Minnesota,Home,12,33,45,25.08,200,135,118,253
Warriors,"Tue, Oct 18",Tue,Los Angeles,Home,1,0,1,26.66,199.3,123,109,232
Warriors,"Fri, Oct 21",Fri,Denver,Home,1,1,2,26.66,199.3,128,123,251
Warriors,"Sun, Oct 23",Sun,Sacramento,Home,2,1,3,26.66,199.3,130,125,255
Warriors,"Tue, Oct 25",Tue,Phoenix,Away,2,2,4,26.66,199.3,134,105,239
Warriors,"Thu, Oct 27",Thu,Miami,Home,3,2,5,26.66,199.3,123,110,233
Warriors,"Sat, Oct 29",Sat,Charlotte,Away,3,3,6,26.66,199.3,120,113,233
Warriors,"Sun, Oct 30",Sun,Detroit,Away,3,4,7,26.66,199.3,128,114,242
Warriors,"Tue, Nov 1",Tue,Miami,Away,3,5,8,26.66,199.3,116,109,225
Warriors,"Thu, Nov 3",Thu,Orlando,Away,3,6,9,26.66,199.3,130,129,259
Warriors,"Fri, Nov 4",Fri,New Orleans,Away,3,7,10,26.66,199.3,114,105,219
Warriors,"Mon, Nov 7",Mon,Sacramento,Home,4,7,11,26.66,199.3,116,113,229
Warriors,"Fri, Nov 11",Fri,Cleveland,Home,5,7,12,26.66,199.3,106,101,207
Warriors,"Sun, Nov 13",Sun,Sacramento,Away,5,8,13,26.66,199.3,122,115,237
Warriors,"Mon, Nov 14",Mon,San Antonio,Home,6,8,14,26.66,199.3,132,95,227
Warriors,"Wed, Nov 16",Wed,Phoenix,Away,6,9,15,26.66,199.3,130,119,249
Warriors,"Fri, Nov 18",Fri,New York,Home,7,9,16,26.66,199.3,111,101,212
Warriors,"Sun, Nov 20",Sun,Houston,Away,8,9,17,26.66,199.3,127,120,247
Warriors,"Mon, Nov 21",Mon,New Orleans,Away,8,10,18,26.66,199.3,128,83,211
Warriors,"Wed, Nov 23",Wed,A,Home,9,10,19,26.66,199.3,124,107,231
Warriors,"Fri, Nov 25",Fri,Utah,Home,10,10,20,26.66,199.3,129,118,247
Warriors,"Sun, Nov 27",Sun,Minnesota,Away,11,10,21,26.66,199.3,137,114,251
Warriors,"Tue, Nov 29",Tue,Dallas,Away,11,11,22,26.66,199.3,116,113,229
Warriors,"Fri, Dec 2",Fri,Chicago,Home,12,11,23,26.66,199.3,119,111,230
Warriors,"Sat, Dec 3",Sat,Houston,Home,13,11,24,26.66,199.3,120,101,221
Warriors,"Mon, Dec 5",Mon,Indiana,Home,13,12,25,26.66,199.3,112,104,216
Warriors,"Wed, Dec 7",Wed,Utah,Away,13,13,26,26.66,199.3,124,123,247
Warriors,"Sat, Dec 10",Sat,Boston,Home,14,13,27,26.66,199.3,123,107,230
Warriors,"Tue, Dec 13",Tue,Milwaukee,Away,14,14,28,26.66,199.3,128,111,239
Warriors,"Wed, Dec 14",Wed,Indiana,Away,14,15,29,26.66,199.3,125,119,244
Warriors,"Fri, Dec 16",Fri,Philadelphia,Away,14,16,30,26.66,199.3,118,106,224
Warriors,"Sun, Dec 18",Sun,Toronto,Away,15,16,31,26.66,199.3,126,110,236
Warriors,"Tue, Dec 20",Tue,New York,Away,15,17,32,26.66,199.3,132,94,226
Warriors,"Wed, Dec 21",Wed,Brooklyn,Away,15,18,33,26.66,199.3,143,113,256
Warriors,"Sun, Dec 25",Sun,Memphis,Home,16,18,34,26.66,199.3,123,109,232
Warriors,"Tue, Dec 27",Tue,Charlotte,Home,17,18,35,26.66,199.3,110,105,215
Warriors,"Wed, Dec 28",Wed,Utah,Home,18,18,36,26.66,199.3,112,107,219
Warriors,"Fri, Dec 30",Fri,Portland,Home,19,18,37,26.66,199.3,118,112,230
Warriors,"Mon, Jan 2",Mon,Atlanta,Home,20,18,38,26.66,199.3,143,141,284
Warriors,"Wed, Jan 4",Wed,Detroit,Home,20,19,39,26.66,199.3,122,119,241
Warriors,"Sat, Jan 7",Sat,Orlando,Home,20,20,40,26.66,199.3,115,101,216
Warriors,"Tue, Jan 10",Tue,Phoenix,Home,20,21,41,26.66,199.3,125,113,238
Rockets,"Wed, Oct 19",Wed,Atlanta,Away,0,1,1,23.58,198.6,117,107,224
Rockets,"Fri, Oct 21",Fri,Memphis,Home,0,2,2,23.58,198.6,129,122,251
Rockets,"Sat, Oct 22",Sat,Milwaukee,Away,0,3,3,23.58,198.6,125,105,230
Rockets,"Mon, Oct 24",Mon,Utah,Home,1,3,4,23.58,198.6,114,108,222
Rockets,"Wed, Oct 26",Wed,Utah,Away,1,4,5,23.58,198.6,109,101,210
Rockets,"Fri, Oct 28",Fri,Portland,Away,1,5,6,23.58,198.6,125,111,236
Rockets,"Sun, Oct 30",Sun,Phoenix,Away,1,6,7,23.58,198.6,124,109,233
Rockets,"Mon, Oct 31",Mon,A,Away,1,7,8,23.58,198.6,95,93,188
Rockets,"Wed, Nov 2",Wed,A,Home,1,8,9,23.58,198.6,109,101,210
Rockets,"Sat, Nov 5",Sat,Minnesota,Away,1,9,10,23.58,198.6,129,117,246
Rockets,"Mon, Nov 7",Mon,Orlando,Away,2,9,11,23.58,198.6,134,127,261
Rockets,"Wed, Nov 9",Wed,Toronto,Away,2,10,12,23.58,198.6,116,109,225
Rockets,"Sat, Nov 12",Sat,New Orleans,Away,2,11,13,23.58,198.6,119,106,225
Rockets,"Mon, Nov 14",Mon,A,Home,2,12,14,23.58,198.6,122,106,228
Rockets,"Wed, Nov 16",Wed,Dallas,Away,3,12,15,23.58,198.6,101,92,193
Rockets,"Fri, Nov 18",Fri,Indiana,Home,3,13,16,23.58,198.6,99,91,190
Rockets,"Sun, Nov 20",Sun,Golden State,Home,3,14,17,23.58,198.6,127,120,247
Rockets,"Fri, Nov 25",Fri,Atlanta,Home,4,14,18,23.58,198.6,128,122,250
Rockets,"Sat, Nov 26",Sat,Oklahoma City,Home,5,14,19,23.58,198.6,118,105,223
Rockets,"Mon, Nov 28",Mon,Denver,Away,5,15,20,23.58,198.6,129,113,242
Rockets,"Wed, Nov 30",Wed,Denver,Away,5,16,21,23.58,198.6,120,100,220
Rockets,"Fri, Dec 2",Fri,Phoenix,Away,6,16,22,23.58,198.6,122,121,243
Rockets,"Sat, Dec 3",Sat,Golden State,Away,6,17,23,23.58,198.6,120,101,221
Rockets,"Mon, Dec 5",Mon,Philadelphia,Home,7,17,24,23.58,198.6,132,123,255
Rockets,"Thu, Dec 8",Thu,San Antonio,Away,7,18,25,23.58,198.6,118,109,227
Rockets,"Sun, Dec 11",Sun,Milwaukee,Home,8,18,26,23.58,198.6,97,92,189
Rockets,"Tue, Dec 13",Tue,Phoenix,Home,9,18,27,23.58,198.6,111,97,208
Rockets,"Thu, Dec 15",Thu,Miami,Home,9,19,28,23.58,198.6,111,108,219
Rockets,"Sat, Dec 17",Sat,Portland,Home,9,20,29,23.58,198.6,107,95,202
Rockets,"Mon, Dec 19",Mon,San Antonio,Home,9,21,30,23.58,198.6,124,105,229
Rockets,"Wed, Dec 21",Wed,Orlando,Home,9,22,31,23.58,198.6,116,110,226
Rockets,"Fri, Dec 23",Fri,Dallas,Home,9,23,32,23.58,198.6,112,106,218
Rockets,"Mon, Dec 26",Mon,Chicago,Away,10,23,33,23.58,198.6,133,118,251
Rockets,"Tue, Dec 27",Tue,Boston,Away,10,24,34,23.58,198.6,126,102,228
Rockets,"Thu, Dec 29",Thu,Dallas,Away,10,25,35,23.58,198.6,129,114,243
Rockets,"Sat, Dec 31",Sat,New York,Home,10,26,36,23.58,198.6,108,88,196
Rockets,"Mon, Jan 2",Mon,Dallas,Home,10,27,37,23.58,198.6,111,106,217
Rockets,"Wed, Jan 4",Wed,New Orleans,Away,10,28,38,23.58,198.6,119,108,227
Rockets,"Thu, Jan 5",Thu,Utah,Home,10,29,39,23.58,198.6,131,114,245
Rockets,"Sun, Jan 8",Sun,Minnesota,Home,10,30,40,23.58,198.6,104,96,200
Rockets,"Wed, Jan 11",Wed,Sacramento,Away,10,31,41,23.58,198.6,135,115,250
Pacers,"Wed, Oct 19",Wed,Washington,Home,0,1,1,25.08,200.4,114,107,221
Pacers,"Fri, Oct 21",Fri,San Antonio,Home,0,2,2,25.08,200.4,137,134,271
Pacers,"Sat, Oct 22",Sat,Detroit,Home,1,2,3,25.08,200.4,124,115,239
Pacers,"Mon, Oct 24",Mon,Philadelphia,Away,1,3,4,25.08,200.4,120,106,226
Pacers,"Wed, Oct 26",Wed,Chicago,Away,1,4,5,25.08,200.4,124,109,233
Pacers,"Fri, Oct 28",Fri,Washington,Away,2,4,6,25.08,200.4,127,117,244
Pacers,"Sat, Oct 29",Sat,Brooklyn,Away,3,4,7,25.08,200.4,125,116,241
Pacers,"Mon, Oct 31",Mon,Brooklyn,Away,3,5,8,25.08,200.4,116,109,225
Pacers,"Fri, Nov 4",Fri,Miami,Home,4,5,9,25.08,200.4,101,99,200
Pacers,"Mon, Nov 7",Mon,New Orleans,Home,5,5,10,25.08,200.4,129,122,251
Pacers,"Wed, Nov 9",Wed,Denver,Home,5,6,11,25.08,200.4,122,119,241
Pacers,"Sat, Nov 12",Sat,Toronto,Home,6,6,12,25.08,200.4,118,104,222
Pacers,"Wed, Nov 16",Wed,Charlotte,Away,7,6,13,25.08,200.4,125,113,238
Pacers,"Fri, Nov 18",Fri,Houston,Away,8,6,14,25.08,200.4,99,91,190
Pacers,"Sat, Nov 19",Sat,Orlando,Home,9,6,15,25.08,200.4,114,113,227
Pacers,"Mon, Nov 21",Mon,Orlando,Home,10,6,16,25.08,200.4,123,102,225
Pacers,"Wed, Nov 23",Wed,Minnesota,Home,10,7,17,25.08,200.4,115,101,216
Pacers,"Fri, Nov 25",Fri,Brooklyn,Home,11,7,18,25.08,200.4,128,117,245
Pacers,"Sun, Nov 27",Sun,A,Away,11,8,19,25.08,200.4,114,100,214
Pacers,"Mon, Nov 28",Mon,Los Angeles,Away,12,8,20,25.08,200.4,116,115,231
Pacers,"Wed, Nov 30",Wed,Sacramento,Away,12,9,21,25.08,200.4,137,114,251
Pacers,"Fri, Dec 2",Fri,Utah,Away,12,10,22,25.08,200.4,139,119,258
Pacers,"Sun, Dec 4",Sun,Portland,Away,12,11,23,25.08,200.4,116,100,216
Pacers,"Mon, Dec 5",Mon,Golden State,Away,13,11,24,25.08,200.4,112,104,216
Pacers,"Wed, Dec 7",Wed,Minnesota,Away,13,12,25,25.08,200.4,121,115,236
Pacers,"Fri, Dec 9",Fri,Washington,Home,14,12,26,25.08,200.4,121,111,232
Pacers,"Sat, Dec 10",Sat,Brooklyn,Home,14,13,27,25.08,200.4,136,133,269
Pacers,"Mon, Dec 12",Mon,Miami,Home,14,14,28,25.08,200.4,87,82,169
Pacers,"Wed, Dec 14",Wed,Golden State,Home,15,14,29,25.08,200.4,125,119,244
Pacers,"Fri, Dec 16",Fri,Cleveland,Away,15,15,30,25.08,200.4,118,112,230
Pacers,"Sun, Dec 18",Sun,New York,Home,15,16,31,25.08,200.4,109,106,215
Pacers,"Wed, Dec 21",Wed,Boston,Away,16,16,32,25.08,200.4,117,112,229
Pacers,"Fri, Dec 23",Fri,Miami,Away,17,16,33,25.08,200.4,111,108,219
Pacers,"Mon, Dec 26",Mon,New Orleans,Away,17,17,34,25.08,200.4,113,93,206
Pacers,"Tue, Dec 27",Tue,Atlanta,Home,18,17,35,25.08,200.4,129,114,243
Pacers,"Thu, Dec 29",Thu,Cleveland,Home,23,19,42,25.08,200.4,135,126,261
Pacers,"Sat, Dec 31",Sat,A,Home,20,17,37,25.08,200.4,131,130,261
Pacers,"Mon, Jan 2",Mon,Toronto,Home,21,17,38,25.08,200.4,122,114,236
Pacers,"Wed, Jan 4",Wed,Philadelphia,Away,21,18,39,25.08,200.4,129,126,255
Pacers,"Fri, Jan 6",Fri,Portland,Home,22,18,40,25.08,200.4,108,99,207
Pacers,"Sun, Jan 8",Sun,Charlotte,Home,23,18,41,25.08,200.4,116,111,227
