Team,Date,Day of Week,Opponent,Home/Away,Wins,Losses,Total Games Played,Average Age of Team,Average Height (cm),Team Points,Opponent Points,Total Points
Pacers,"Wed, Jan 11",Wed,New York,Away,23,19,42,25.08,200.4,119,113,232
Clippers,"Thu, Oct 20",Thu,Los Angeles,Away,1,0,1,27.98,199.3,103,97,200
Clippers,"Sat, Oct 22",Sat,Sacramento,Away,2,0,2,27.98,199.3,111,109,220
Clippers,"Sun, Oct 23",Sun,Phoenix,Home,2,1,3,27.98,199.3,112,95,207
Clippers,"Tue, Oct 25",Tue,Oklahoma City,Away,2,2,4,27.98,199.3,108,94,202
Clippers,"Thu, Oct 27",Thu,Oklahoma City,Away,2,3,5,27.98,199.3,118,110,228
Clippers,"Sun, Oct 30",Sun,New Orleans,Home,2,4,6,27.98,199.3,112,91,203
Clippers,"Mon, Oct 31",Mon,Houston,Home,3,4,7,27.98,199.3,95,93,188
Clippers,"Wed, Nov 2",Wed,Houston,Away,4,4,8,27.98,199.3,109,101,210
Clippers,"Fri, Nov 4",Fri,San Antonio,Away,5,4,9,27.98,199.3,113,106,219
Clippers,"Sun, Nov 6",Sun,Utah,Home,5,5,10,27.98,199.3,110,102,212
Clippers,"Mon, Nov 7",Mon,Cleveland,Home,6,5,11,27.98,199.3,119,117,236
Clippers,"Wed, Nov 9",Wed,Los Angeles,Home,7,5,12,27.98,199.3,114,101,215
Clippers,"Sat, Nov 12",Sat,Brooklyn,Home,7,6,13,27.98,199.3,110,95,205
Clippers,"Mon, Nov 14",Mon,Houston,Away,8,6,14,27.98,199.3,122,106,228
Clippers,"Tue, Nov 15",Tue,Dallas,Away,8,7,15,27.98,199.3,103,101,204
Clippers,"Thu, Nov 17",Thu,Detroit,Home,9,7,16,27.98,199.3,96,91,187
Clippers,"Sat, Nov 19",Sat,San Antonio,Home,10,7,17,27.98,199.3,119,97,216
Clippers,"Mon, Nov 21",Mon,Utah,Home,11,7,18,27.98,199.3,121,114,235
Clippers,"Wed, Nov 23",Wed,Golden State,Away,11,8,19,27.98,199.3,124,107,231
Clippers,"Fri, Nov 25",Fri,Denver,Home,11,9,20,27.98,199.3,114,104,218
Clippers,"Sun, Nov 27",Sun,Indiana,Home,12,9,21,27.98,199.3,114,100,214
Clippers,"Tue, Nov 29",Tue,Portland,Away,13,9,22,27.98,199.3,118,112,230
Clippers,"Wed, Nov 30",Wed,Utah,Away,13,10,23,27.98,199.3,125,112,237
Clippers,"Sat, Dec 3",Sat,Sacramento,Home,13,11,24,27.98,199.3,123,96,219
Clippers,"Mon, Dec 5",Mon,Charlotte,Away,14,11,25,27.98,199.3,119,117,236
Clippers,"Wed, Dec 7",Wed,Orlando,Away,14,12,26,27.98,199.3,116,111,227
Clippers,"Thu, Dec 8",Thu,Miami,Away,14,13,27,27.98,199.3,115,110,225
Clippers,"Sat, Dec 10",Sat,Washington,Away,15,13,28,27.98,199.3,114,107,221
Clippers,"Mon, Dec 12",Mon,Boston,Home,16,13,29,27.98,199.3,113,93,206
Clippers,"Wed, Dec 14",Wed,Minnesota,Home,17,13,30,27.98,199.3,99,88,187
Clippers,"Thu, Dec 15",Thu,Phoenix,Home,17,14,31,27.98,199.3,111,95,206
Clippers,"Sat, Dec 17",Sat,Washington,Home,18,14,32,27.98,199.3,102,93,195
Clippers,"Wed, Dec 21",Wed,Charlotte,Home,19,14,33,27.98,199.3,126,105,231
Clippers,"Fri, Dec 23",Fri,Philadelphia,Away,19,15,34,27.98,199.3,119,114,233
Clippers,"Mon, Dec 26",Mon,Detroit,Away,20,15,35,27.98,199.3,142,131,273
Clippers,"Tue, Dec 27",Tue,Toronto,Away,21,15,36,27.98,199.3,124,113,237
Clippers,"Thu, Dec 29",Thu,Boston,Away,22,21,43,27.98,199.3,116,110,226
Clippers,"Sat, Dec 31",Sat,Indiana,Away,21,17,38,27.98,199.3,131,130,261
Clippers,"Mon, Jan 2",Mon,Miami,Home,21,18,39,27.98,199.3,110,100,210
Clippers,"Thu, Jan 5",Thu,Denver,Away,21,19,40,27.98,199.3,122,91,213
Clippers,"Fri, Jan 6",Fri,Minnesota,Away,21,20,41,27.98,199.3,128,115,243
Clippers,"Sun, Jan 8",Sun,Atlanta,Home,21,21,42,27.98,199.3,112,108,220
Clippers,"Tue, Jan 10",Tue,Dallas,Home,22,21,43,27.98,199.3,113,101,214
Lakers,"Tue, Oct 18",Tue,Golden State,Away,0,1,1,27.15,199.1,123,109,232
Lakers,"Thu, Oct 20",Thu,A,Home,0,2,2,27.15,199.1,103,97,200
Lakers,"Sun, Oct 23",Sun,Portland,Home,0,3,3,27.15,199.1,106,104,210
Lakers,"Wed, Oct 26",Wed,Denver,Away,0,4,4,27.15,199.1,110,99,209
Lakers,"Fri, Oct 28",Fri,Minnesota,Away,0,5,5,27.15,199.1,111,102,213
Lakers,"Sun, Oct 30",Sun,Denver,Home,1,5,6,27.15,199.1,121,110,231
Lakers,"Wed, Nov 2",Wed,New Orleans,Home,2,5,7,27.15,199.1,120,117,237
Lakers,"Fri, Nov 4",Fri,Utah,Home,2,6,8,27.15,199.1,130,116,246
Lakers,"Sun, Nov 6",Sun,Cleveland,Home,2,7,9,27.15,199.1,114,100,214
Lakers,"Mon, Nov 7",Mon,Utah,Away,2,8,10,27.15,199.1,139,116,255
Lakers,"Wed, Nov 9",Wed,A,Away,2,9,11,27.15,199.1,114,101,215
Lakers,"Fri, Nov 11",Fri,Sacramento,Home,2,10,12,27.15,199.1,120,114,234
Lakers,"Sun, Nov 13",Sun,Brooklyn,Home,3,10,13,27.15,199.1,116,103,219
Lakers,"Fri, Nov 18",Fri,Detroit,Home,4,10,14,27.15,199.1,128,121,249
Lakers,"Sun, Nov 20",Sun,San Antonio,Home,5,10,15,27.15,199.1,123,92,215
Lakers,"Tue, Nov 22",Tue,Phoenix,Away,5,11,16,27.15,199.1,115,105,220
Lakers,"Fri, Nov 25",Fri,San Antonio,Away,6,11,17,27.15,199.1,105,94,199
Lakers,"Sat, Nov 26",Sat,San Antonio,Away,7,11,18,27.15,199.1,143,138,281
Lakers,"Mon, Nov 28",Mon,Indiana,Home,7,12,19,27.15,199.1,116,115,231
Lakers,"Wed, Nov 30",Wed,Portland,Home,8,12,20,27.15,199.1,128,109,237
Lakers,"Fri, Dec 2",Fri,Milwaukee,Away,9,12,21,27.15,199.1,133,129,262
Lakers,"Sun, Dec 4",Sun,Washington,Away,10,12,22,27.15,199.1,130,119,249
Lakers,"Tue, Dec 6",Tue,Cleveland,Away,10,13,23,27.15,199.1,116,102,218
Lakers,"Wed, Dec 7",Wed,Toronto,Away,10,14,24,27.15,199.1,126,113,239
Lakers,"Fri, Dec 9",Fri,Philadelphia,Away,10,15,25,27.15,199.1,133,122,255
Lakers,"Sun, Dec 11",Sun,Detroit,Away,11,15,26,27.15,199.1,124,117,241
Lakers,"Tue, Dec 13",Tue,Boston,Home,11,16,27,27.15,199.1,122,118,240
Lakers,"Fri, Dec 16",Fri,Denver,Home,12,16,28,27.15,199.1,126,108,234
Lakers,"Sun, Dec 18",Sun,Washington,Home,13,16,29,27.15,199.1,119,117,236
Lakers,"Mon, Dec 19",Mon,Phoenix,Away,13,17,30,27.15,199.1,130,104,234
Lakers,"Wed, Dec 21",Wed,Sacramento,Away,13,18,31,27.15,199.1,134,120,254
Lakers,"Fri, Dec 23",Fri,Charlotte,Home,13,19,32,27.15,199.1,134,130,264
Lakers,"Sun, Dec 25",Sun,Dallas,Away,13,20,33,27.15,199.1,124,115,239
Lakers,"Tue, Dec 27",Tue,Orlando,Away,14,20,34,27.15,199.1,129,110,239
Lakers,"Wed, Dec 28",Wed,Miami,Away,14,21,35,27.15,199.1,112,98,210
Lakers,"Fri, Dec 30",Fri,Atlanta,Away,15,21,36,27.15,199.1,130,121,251
Lakers,"Mon, Jan 2",Mon,Charlotte,Away,16,21,37,27.15,199.1,121,115,236
Lakers,"Wed, Jan 4",Wed,Miami,Home,17,21,38,27.15,199.1,112,109,221
Lakers,"Fri, Jan 6",Fri,Atlanta,Home,18,21,39,27.15,199.1,130,114,244
Lakers,"Sat, Jan 7",Sat,Sacramento,Away,19,21,40,27.15,199.1,136,134,270
Lakers,"Mon, Jan 9",Mon,Denver,Away,19,22,41,27.15,199.1,122,109,231
Grizzlies,"Wed, Oct 19",Wed,New York,Home,1,0,1,24.27,199.8,115,112,227
Grizzlies,"Fri, Oct 21",Fri,Houston,Away,2,0,2,24.27,199.8,129,122,251
Grizzlies,"Sat, Oct 22",Sat,Dallas,Away,2,1,3,24.27,199.8,137,96,233
Grizzlies,"Mon, Oct 24",Mon,Brooklyn,Home,3,1,4,24.27,199.8,134,124,258
Grizzlies,"Thu, Oct 27",Thu,Sacramento,Away,4,1,5,24.27,199.8,125,110,235
Grizzlies,"Sat, Oct 29",Sat,Utah,Away,4,2,6,24.27,199.8,124,123,247
Grizzlies,"Mon, Oct 31",Mon,Utah,Away,4,3,7,24.27,199.8,121,105,226
Grizzlies,"Wed, Nov 2",Wed,Portland,Away,5,3,8,24.27,199.8,111,106,217
Grizzlies,"Fri, Nov 4",Fri,Charlotte,Home,6,3,9,24.27,199.8,130,99,229
Grizzlies,"Sun, Nov 6",Sun,Washington,Home,7,3,10,24.27,199.8,103,97,200
Grizzlies,"Mon, Nov 7",Mon,Boston,Home,7,4,11,24.27,199.8,109,106,215
Grizzlies,"Wed, Nov 9",Wed,San Antonio,Away,8,4,12,24.27,199.8,124,122,246
Grizzlies,"Fri, Nov 11",Fri,Minnesota,Home,9,4,13,24.27,199.8,114,103,217
Grizzlies,"Sun, Nov 13",Sun,Washington,Away,9,5,14,24.27,199.8,102,92,194
Grizzlies,"Tue, Nov 15",Tue,New Orleans,Away,9,6,15,24.27,199.8,113,102,215
Grizzlies,"Fri, Nov 18",Fri,Oklahoma City,Home,10,6,16,24.27,199.8,121,110,231
Grizzlies,"Sun, Nov 20",Sun,Brooklyn,Away,10,7,17,24.27,199.8,127,115,242
Grizzlies,"Tue, Nov 22",Tue,Sacramento,Home,10,8,18,24.27,199.8,113,109,222
Grizzlies,"Fri, Nov 25",Fri,New Orleans,Home,11,8,19,24.27,199.8,132,111,243
Grizzlies,"Sun, Nov 27",Sun,New York,Away,12,8,20,24.27,199.8,127,123,250
Grizzlies,"Wed, Nov 30",Wed,Minnesota,Away,12,9,21,24.27,199.8,109,101,210
Grizzlies,"Fri, Dec 2",Fri,Philadelphia,Home,13,9,22,24.27,199.8,117,109,226
Grizzlies,"Sun, Dec 4",Sun,Detroit,Away,14,9,23,24.27,199.8,122,112,234
Grizzlies,"Mon, Dec 5",Mon,Miami,Home,15,9,24,24.27,199.8,101,93,194
Grizzlies,"Wed, Dec 7",Wed,Oklahoma City,Home,16,9,25,24.27,199.8,123,102,225
Grizzlies,"Fri, Dec 9",Fri,Detroit,Home,17,9,26,24.27,199.8,114,103,217
Grizzlies,"Mon, Dec 12",Mon,Atlanta,Home,18,9,27,24.27,199.8,128,103,231
Grizzlies,"Thu, Dec 15",Thu,Milwaukee,Home,19,9,28,24.27,199.8,142,101,243
Grizzlies,"Sat, Dec 17",Sat,Oklahoma City,Away,19,10,29,24.27,199.8,115,109,224
Grizzlies,"Tue, Dec 20",Tue,Denver,Away,19,11,30,24.27,199.8,105,91,196
Grizzlies,"Fri, Dec 23",Fri,Phoenix,Away,20,11,31,24.27,199.8,125,100,225
Grizzlies,"Sun, Dec 25",Sun,Golden State,Away,20,12,32,24.27,199.8,123,109,232
Grizzlies,"Tue, Dec 27",Tue,Phoenix,Home,20,13,33,24.27,199.8,125,108,233
Grizzlies,"Thu, Dec 29",Thu,Toronto,Away,21,13,34,24.27,199.8,119,106,225
Grizzlies,"Sat, Dec 31",Sat,New Orleans,Home,22,13,35,24.27,199.8,116,101,217
Grizzlies,"Sun, Jan 1",Sun,Sacramento,Home,23,13,36,24.27,199.8,118,108,226
Grizzlies,"Wed, Jan 4",Wed,Charlotte,Away,24,13,37,24.27,199.8,131,107,238
Grizzlies,"Thu, Jan 5",Thu,Orlando,Away,25,13,38,24.27,199.8,123,115,238
Grizzlies,"Sun, Jan 8",Sun,Utah,Home,26,13,39,24.27,199.8,123,118,241
Grizzlies,"Mon, Jan 9",Mon,San Antonio,Home,27,13,40,24.27,199.8,121,113,234
Grizzlies,"Wed, Jan 11",Wed,San Antonio,Home,28,13,41,24.27,199.8,135,129,264
Heat,"Wed, Oct 19",Wed,Chicago,Home,0,1,1,28.13,200,116,108,224
Heat,"Fri, Oct 21",Fri,Boston,Home,0,2,2,28.13,200,111,104,215
Heat,"Sat, Oct 22",Sat,Toronto,Home,1,2,3,28.13,200,112,109,221
Heat,"Mon, Oct 24",Mon,Toronto,Home,1,3,4,28.13,200,98,90,188
Heat,"Wed, Oct 26",Wed,Portland,Away,2,3,5,28.13,200,119,98,217
Heat,"Thu, Oct 27",Thu,Golden State,Away,2,4,6,28.13,200,123,110,233
Heat,"Sat, Oct 29",Sat,Sacramento,Away,2,5,7,28.13,200,119,113,232
Heat,"Tue, Nov 1",Tue,Golden State,Home,3,5,8,28.13,200,116,109,225
Heat,"Wed, Nov 2",Wed,Sacramento,Home,4,5,9,28.13,200,110,107,217
Heat,"Fri, Nov 4",Fri,Indiana,Away,4,6,10,28.13,200,101,99,200
Heat,"Mon, Nov 7",Mon,Portland,Home,4,7,11,28.13,200,110,107,217
Heat,"Thu, Nov 10",Thu,Charlotte,Home,5,7,12,28.13,200,117,112,229
Heat,"Sat, Nov 12",Sat,Charlotte,Home,6,7,13,28.13,200,132,115,247
Heat,"Mon, Nov 14",Mon,Phoenix,Home,7,7,14,28.13,200,113,112,225
Heat,"Wed, Nov 16",Wed,Toronto,Away,7,8,15,28.13,200,112,104,216
Heat,"Fri, Nov 18",Fri,Washington,Away,7,9,16,28.13,200,107,106,213
Heat,"Sun, Nov 20",Sun,Cleveland,Away,7,10,17,28.13,200,113,87,200
Heat,"Mon, Nov 21",Mon,Minnesota,Away,7,11,18,28.13,200,105,101,206
Heat,"Wed, Nov 23",Wed,Washington,Home,8,11,19,28.13,200,113,105,218
Heat,"Fri, Nov 25",Fri,Washington,Home,9,11,20,28.13,200,110,107,217
Heat,"Sun, Nov 27",Sun,Atlanta,Away,10,11,21,28.13,200,106,98,204
Heat,"Wed, Nov 30",Wed,Boston,Away,10,12,22,28.13,200,134,121,255
Heat,"Fri, Dec 2",Fri,Boston,Away,11,12,23,28.13,200,120,116,236
Heat,"Mon, Dec 5",Mon,Memphis,Away,11,13,24,28.13,200,101,93,194
Heat,"Tue, Dec 6",Tue,Detroit,Home,11,14,25,28.13,200,116,96,212
Heat,"Thu, Dec 8",Thu,A,Home,12,14,26,28.13,200,115,110,225
Heat,"Sat, Dec 10",Sat,San Antonio,Home,12,15,27,28.13,200,115,111,226
Heat,"Mon, Dec 12",Mon,Indiana,Away,13,15,28,28.13,200,87,82,169
Heat,"Wed, Dec 14",Wed,Oklahoma City,Away,14,15,29,28.13,200,110,108,218
Heat,"Thu, Dec 15",Thu,Houston,Away,15,15,30,28.13,200,111,108,219
Heat,"Sat, Dec 17",Sat,San Antonio,Away,16,15,31,28.13,200,111,101,212
Heat,"Tue, Dec 20",Tue,Chicago,Home,16,16,32,28.13,200,113,103,216
Heat,"Fri, Dec 23",Fri,Indiana,Home,16,17,33,28.13,200,111,108,219
Heat,"Mon, Dec 26",Mon,Minnesota,Home,17,17,34,28.13,200,113,110,223
Heat,"Wed, Dec 28",Wed,Los Angeles,Home,18,17,35,28.13,200,112,98,210
Heat,"Fri, Dec 30",Fri,Denver,Away,18,18,36,28.13,200,124,119,243
Heat,"Sat, Dec 31",Sat,Utah,Away,19,18,37,28.13,200,126,123,249
Heat,"Mon, Jan 2",Mon,A,Away,20,18,38,28.13,200,110,100,210
Heat,"Wed, Jan 4",Wed,Los Angeles,Away,20,19,39,28.13,200,112,109,221
Heat,"Fri, Jan 6",Fri,Phoenix,Away,21,19,40,28.13,200,104,96,200
Heat,"Sun, Jan 8",Sun,Brooklyn,Home,21,20,41,28.13,200,102,101,203
Heat,"Tue, Jan 10",Tue,Oklahoma City,Home,22,20,42,28.13,200,112,111,223
Bucks,"Thu, Oct 20",Thu,Philadelphia,Away,1,0,1,29.47,197.6,90,88,178
Bucks,"Sat, Oct 22",Sat,Houston,Home,2,0,2,29.47,197.6,125,105,230
Bucks,"Wed, Oct 26",Wed,Brooklyn,Home,3,0,3,29.47,197.6,110,99,209
Bucks,"Fri, Oct 28",Fri,New York,Home,4,0,4,29.47,197.6,119,108,227
Bucks,"Sat, Oct 29",Sat,Atlanta,Home,5,0,5,29.47,197.6,123,115,238
Bucks,"Mon, Oct 31",Mon,Detroit,Home,6,0,6,29.47,197.6,110,108,218
Bucks,"Wed, Nov 2",Wed,Detroit,Home,7,0,7,29.47,197.6,116,91,207
Bucks,"Fri, Nov 4",Fri,Minnesota,Away,8,0,8,29.47,197.6,115,102,217
Bucks,"Sat, Nov 5",Sat,Oklahoma City,Home,9,0,9,29.47,197.6,108,94,202
Bucks,"Mon, Nov 7",Mon,Atlanta,Away,9,1,10,29.47,197.6,117,98,215
Bucks,"Wed, Nov 9",Wed,Oklahoma City,Away,10,1,11,29.47,197.6,136,132,268
Bucks,"Fri, Nov 11",Fri,San Antonio,Away,10,2,12,29.47,197.6,111,93,204
Bucks,"Mon, Nov 14",Mon,Atlanta,Home,10,3,13,29.47,197.6,121,106,227
Bucks,"Wed, Nov 16",Wed,Cleveland,Home,11,3,14,29.47,197.6,113,98,211
Bucks,"Fri, Nov 18",Fri,Philadelphia,Away,11,4,15,29.47,197.6,110,102,212
Bucks,"Mon, Nov 21",Mon,Portland,Home,12,4,16,29.47,197.6,119,111,230
Bucks,"Wed, Nov 23",Wed,Chicago,Home,12,5,17,29.47,197.6,118,113,231
Bucks,"Fri, Nov 25",Fri,Cleveland,Home,13,5,18,29.47,197.6,117,102,219
Bucks,"Sun, Nov 27",Sun,Dallas,Home,14,5,19,29.47,197.6,124,115,239
Bucks,"Wed, Nov 30",Wed,New York,Away,15,5,20,29.47,197.6,109,103,212
Bucks,"Fri, Dec 2",Fri,Los Angeles,Home,15,6,21,29.47,197.6,133,129,262
Bucks,"Sat, Dec 3",Sat,Charlotte,Away,16,6,22,29.47,197.6,105,96,201
Bucks,"Mon, Dec 5",Mon,Orlando,Away,17,6,23,29.47,197.6,109,102,211
Bucks,"Wed, Dec 7",Wed,Sacramento,Home,18,6,24,29.47,197.6,126,113,239
Bucks,"Fri, Dec 9",Fri,Dallas,Away,19,6,25,29.47,197.6,106,105,211
Bucks,"Sun, Dec 11",Sun,Houston,Away,19,7,26,29.47,197.6,97,92,189
Bucks,"Tue, Dec 13",Tue,Golden State,Home,20,7,27,29.47,197.6,128,111,239
Bucks,"Thu, Dec 15",Thu,Memphis,Away,20,8,28,29.47,197.6,142,101,243
Bucks,"Sat, Dec 17",Sat,Utah,Home,21,8,29,29.47,197.6,123,97,220
Bucks,"Mon, Dec 19",Mon,New Orleans,Away,22,8,30,29.47,197.6,128,119,247
Bucks,"Wed, Dec 21",Wed,Cleveland,Away,22,9,31,29.47,197.6,114,106,220
Bucks,"Fri, Dec 23",Fri,Brooklyn,Away,22,10,32,29.47,197.6,118,100,218
Bucks,"Sun, Dec 25",Sun,Boston,Away,22,11,33,29.47,197.6,139,118,257
Bucks,"Wed, Dec 28",Wed,Chicago,Away,22,12,34,29.47,197.6,119,113,232
Bucks,"Fri, Dec 30",Fri,Minnesota,Home,23,12,35,29.47,197.6,123,114,237
Bucks,"Sun, Jan 1",Sun,Washington,Home,23,13,36,29.47,197.6,118,95,213
Bucks,"Tue, Jan 3",Tue,Washington,Home,24,13,37,29.47,197.6,123,113,236
Bucks,"Wed, Jan 4",Wed,Toronto,Away,25,13,38,29.47,197.6,104,101,205
Bucks,"Fri, Jan 6",Fri,Charlotte,Home,25,14,39,29.47,197.6,138,109,247
Bucks,"Mon, Jan 9",Mon,New York,Away,26,14,40,29.47,197.6,111,107,218
Bucks,"Wed, Jan 11",Wed,Atlanta,Away,27,14,41,29.47,197.6,114,105,219
Timberwolves,"Wed, Oct 19",Wed,Oklahoma City,Home,1,0,1,25.44,199.6,115,108,223
Timberwolves,"Fri, Oct 21",Fri,Utah,Home,1,1,2,25.44,199.6,132,126,258
Timberwolves,"Sun, Oct 23",Sun,Oklahoma City,Away,2,1,3,25.44,199.6,116,106,222
Timberwolves,"Mon, Oct 24",Mon,San Antonio,Home,2,2,4,25.44,199.6,115,106,221
Timberwolves,"Wed, Oct 26",Wed,San Antonio,Home,3,2,5,25.44,199.6,134,122,256
Timberwolves,"Fri, Oct 28",Fri,Los Angeles,Home,4,2,6,25.44,199.6,111,102,213
Timberwolves,"Sun, Oct 30",Sun,San Antonio,Away,4,3,7,25.44,199.6,107,98,205
Timberwolves,"Tue, Nov 1",Tue,Phoenix,Away,4,4,8,25.44,199.6,116,107,223
Timberwolves,"Fri, Nov 4",Fri,Milwaukee,Home,4,5,9,25.44,199.6,115,102,217
Timberwolves,"Sat, Nov 5",Sat,Houston,Home,5,5,10,25.44,199.6,129,117,246
Timberwolves,"Mon, Nov 7",Mon,New York,Home,5,6,11,25.44,199.6,120,107,227
Timberwolves,"Wed, Nov 9",Wed,Phoenix,Home,5,7,12,25.44,199.6,129,117,246
Timberwolves,"Fri, Nov 11",Fri,Memphis,Away,5,8,13,25.44,199.6,114,103,217
Timberwolves,"Sun, Nov 13",Sun,Cleveland,Away,6,8,14,25.44,199.6,129,124,253
Timberwolves,"Wed, Nov 16",Wed,Orlando,Away,7,8,15,25.44,199.6,126,108,234
Timberwolves,"Sat, Nov 19",Sat,Philadelphia,Away,8,8,16,25.44,199.6,112,109,221
Timberwolves,"Mon, Nov 21",Mon,Miami,Home,9,8,17,25.44,199.6,105,101,206
Timberwolves,"Wed, Nov 23",Wed,Indiana,Away,10,8,18,25.44,199.6,115,101,216
Timberwolves,"Fri, Nov 25",Fri,Charlotte,Away,10,9,19,25.44,199.6,110,108,218
Timberwolves,"Sun, Nov 27",Sun,Golden State,Home,10,10,20,25.44,199.6,137,114,251
Timberwolves,"Mon, Nov 28",Mon,Washington,Away,10,11,21,25.44,199.6,142,127,269
Timberwolves,"Wed, Nov 30",Wed,Memphis,Home,11,11,22,25.44,199.6,109,101,210
Timberwolves,"Sat, Dec 3",Sat,Oklahoma City,Home,11,12,23,25.44,199.6,135,128,263
Timberwolves,"Wed, Dec 7",Wed,Indiana,Home,12,12,24,25.44,199.6,121,115,236
Timberwolves,"Fri, Dec 9",Fri,Utah,Away,13,12,25,25.44,199.6,118,108,226
Timberwolves,"Sat, Dec 10",Sat,Portland,Away,13,13,26,25.44,199.6,124,118,242
Timberwolves,"Mon, Dec 12",Mon,Portland,Away,13,14,27,25.44,199.6,133,112,245
Timberwolves,"Wed, Dec 14",Wed,A,Away,13,15,28,25.44,199.6,99,88,187
Timberwolves,"Fri, Dec 16",Fri,Oklahoma City,Away,14,15,29,25.44,199.6,112,110,222
Timberwolves,"Sun, Dec 18",Sun,Chicago,Home,15,15,30,25.44,199.6,150,126,276
Timberwolves,"Mon, Dec 19",Mon,Dallas,Home,16,15,31,25.44,199.6,116,106,222
Timberwolves,"Wed, Dec 21",Wed,Dallas,Home,16,16,32,25.44,199.6,104,99,203
Timberwolves,"Fri, Dec 23",Fri,Boston,Away,20,22,42,25.44,199.6,121,109,230
Timberwolves,"Mon, Dec 26",Mon,Miami,Away,16,18,34,25.44,199.6,113,110,223
Timberwolves,"Wed, Dec 28",Wed,New Orleans,Away,16,19,35,25.44,199.6,119,118,237
Timberwolves,"Fri, Dec 30",Fri,Milwaukee,Away,16,20,36,25.44,199.6,123,114,237
Timberwolves,"Sat, Dec 31",Sat,Detroit,Home,16,21,37,25.44,199.6,116,104,220
Timberwolves,"Mon, Jan 2",Mon,Denver,Home,17,21,38,25.44,199.6,124,111,235
